station,date,prcp,tobs,name,latitude,longitude,elevation
USC00519523,6/29/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/29/17,0,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/29/17,0.04,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/28/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/28/17,0.01,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00517948,6/28/17,0,80,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,6/28/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/28/17,0,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/28/17,0.02,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/27/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/27/17,0,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00517948,6/27/17,0,80,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,6/27/17,0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/27/17,0.01,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/27/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/26/17,0,81,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/26/17,0.02,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,6/26/17,0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/26/17,0.06,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/26/17,0.02,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/25/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/25/17,0.08,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,6/25/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/25/17,0.02,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/25/17,0.5,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/24/17,0.06,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/24/17,0,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,6/24/17,0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/24/17,0.36,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/24/17,0.22,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/23/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/23/17,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00517948,6/23/17,0,76,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,6/23/17,0.05,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/23/17,0.12,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/23/17,0.5,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/22/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/22/17,0.1,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00517948,6/22/17,0,81,"PEARL CITY, HI US",21.3934,-157.9751,11.9
USC00519523,6/22/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/22/17,0.06,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/22/17,0.28,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/21/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/21/17,0.02,82,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519281,6/21/17,0.19,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/21/17,0.3,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/20/17,0.02,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/20/17,0.05,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/20/17,0.17,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,6/20/17,0,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/20/17,0.31,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/19/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/19/17,0.05,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/19/17,0.19,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/19/17,0.01,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/19/17,0.08,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/19/17,0.4,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/18/17,0.05,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/18/17,0.25,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/18/17,0.18,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/18/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/18/17,0.24,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/18/17,0.7,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/17/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/17/17,0.35,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/17/17,0.02,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/17/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/17/17,0.07,79,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/17/17,0.1,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/16/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/16/17,0.02,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/16/17,0.02,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/16/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/16/17,0.06,73,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/16/17,0.1,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/15/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/15/17,0.17,77,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/15/17,0.3,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/15/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/15/17,0.55,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/15/17,1.69,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/14/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/14/17,0.27,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/14/17,0.21,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/14/17,0.06,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/14/17,0.22,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/14/17,0.81,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/13/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/13/17,0.36,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/13/17,0.1,75,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/13/17,0.03,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/13/17,0.24,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/13/17,0.65,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/12/17,0.02,83,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/12/17,0.19,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/12/17,0.35,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/12/17,0.14,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/12/17,0.24,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/12/17,0.81,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/11/17,0.08,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/11/17,0.24,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/11/17,0.14,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/11/17,0.25,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/11/17,0.74,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/11/17,0.7,76,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/10/17,0.04,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/10/17,0.21,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/10/17,0.53,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/10/17,0.13,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/10/17,0.62,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,6/9/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/9/17,0.02,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/9/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/9/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/9/17,0.02,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,6/8/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/8/17,0.02,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/8/17,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/8/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/8/17,0,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/8/17,0,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/7/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/7/17,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/7/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/7/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/7/17,0,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/7/17,0.01,79,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/6/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/6/17,0,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/6/17,0,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/6/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/6/17,0,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/6/17,0,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/5/17,0,80,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/5/17,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/5/17,0.02,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/5/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/5/17,0.05,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/5/17,0.01,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/4/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/4/17,0.15,78,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/4/17,0.05,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/4/17,0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/4/17,0.13,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/4/17,0.82,77,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,6/3/17,0.02,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/3/17,0.2,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/3/17,0.16,80,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/3/17,0.15,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/3/17,0.08,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,6/2/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/2/17,0.1,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/2/17,0.15,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/2/17,0,81,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/2/17,0.09,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,6/1/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,6/1/17,0.03,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,6/1/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,6/1/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,6/1/17,0,80,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,6/1/17,0.01,74,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/31/17,0.02,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/31/17,0.1,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/31/17,0,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/31/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/31/17,0.25,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/30/17,0.26,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/30/17,0.2,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/30/17,0.04,81,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/30/17,0.11,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/30/17,1.12,72,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/29/17,0,75,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/29/17,0.02,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/29/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/29/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/29/17,0.4,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/28/17,0.02,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/28/17,0.29,71,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/28/17,0.02,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/28/17,0,82,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/28/17,0.08,80,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/28/17,0,73,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/27/17,0.01,74,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/27/17,0,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/27/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/27/17,0,79,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/27/17,0,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/27/17,0.5,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00513117,5/26/17,0.02,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/26/17,0,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/26/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/26/17,0,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/26/17,0,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/25/17,0.15,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/25/17,0.37,69,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/25/17,0.07,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/25/17,0.55,75,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/25/17,0.2,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/25/17,0.88,75,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/24/17,0.13,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/24/17,0.58,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/24/17,0.1,76,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/24/17,0.61,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/24/17,0.3,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/24/17,2.17,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/23/17,0.08,87,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/23/17,0.02,73,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/23/17,0.11,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/23/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/23/17,0.06,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/23/17,0.44,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/22/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/22/17,0,76,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/22/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/22/17,0.06,71,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/22/17,0.3,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/21/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/21/17,0,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/21/17,0,80,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/21/17,0.01,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/21/17,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/20/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/20/17,0,72,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/20/17,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/20/17,0.02,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/19/17,0,76,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/19/17,0.02,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/19/17,0.01,79,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519281,5/19/17,0.01,68,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00519397,5/18/17,0.01,73,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/18/17,0.09,70,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/18/17,0.16,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/18/17,0.46,71,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/18/17,0.13,69,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/18/17,0,69,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/17/17,0,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/17/17,0.02,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/17/17,0,78,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/17/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/17/17,0.07,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/17/17,0.06,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/16/17,0.01,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/16/17,0.03,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00514830,5/16/17,0.05,77,"KUALOA RANCH HEADQUARTERS 886.9, HI US",21.5213,-157.8374,7
USC00519523,5/16/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/16/17,0.03,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/16/17,0.3,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/15/17,0.05,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/15/17,0.08,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/15/17,0.06,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/15/17,0.09,74,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/15/17,0.6,72,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/14/17,0,77,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/14/17,0.05,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/14/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/14/17,0.17,77,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/14/17,1,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/13/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/13/17,0.02,75,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/13/17,0,76,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/13/17,0.12,76,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/13/17,0.1,71,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/12/17,0,79,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/12/17,0.04,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/12/17,0,77,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
USC00519281,5/12/17,0.02,75,"WAIHEE 837.5, HI US",21.45167,-157.84889,32.9
USC00516128,5/12/17,0.1,70,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4
USC00519397,5/11/17,0.01,78,"WAIKIKI 717.2, HI US",21.2716,-157.8168,3
USC00513117,5/11/17,0.03,74,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6
USC00519523,5/11/17,0,78,"WAIMANALO EXPERIMENTAL FARM, HI US",21.33556,-157.71139,19.5
